,Modification,Size,BPCY,WYIELD,ModificationType
37,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b3916': 0.5, 'b3137': 0.03125, 'b1329': 0, 'b3610': 0, 'b1210': 4, 'b2262': 0, 'b3941': 0.125, 'b1680': 0.125, 'b1391': 0, 'b0934': 0, 'b0650': 0, 'b3870': 0.5, 'b3608': 0.5}",28,0.002840013253526621,0.6522032759436178,2.2142857142857144
38,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b0078': 0, 'b3610': 4, 'b3124': 0, 'b2502': 2, 'b2262': 0, 'b1391': 0, 'b0910': 2, 'b0934': 0, 'b0650': 0, 'b1252': 32, 'b3608': 0.5, 'b2507': 0.25}",28,0.005414217366449639,0.02693710443212876,2.107142857142857
39,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b0078': 0, 'b0158': 0, 'b3456': 0, 'b1329': 0, 'b2675': 0, 'b1392': 0, 'b3610': 0, 'b2262': 0, 'b1391': 0, 'b3787': 0, 'b0650': 0, 'b3608': 0.5}",28,0.0055047199753687414,0.026826495043984214,2.9285714285714284
40,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b0078': 0, 'b0650': 0, 'b3456': 0, 'b1329': 0, 'b1392': 0, 'b3610': 0, 'b2147': 0, 'b2262': 0, 'b1391': 0, 'b0722': 0, 'b3477': 0}",26,0.005296250210588184,0.026933685055485723,2.8846153846153846
41,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b0078': 0, 'b3456': 0, 'b2904': 0.25, 'b1392': 0, 'b3610': 0, 'b2675': 0, 'b0934': 0, 'b1391': 0, 'b3787': 0, 'b2147': 0, 'b0650': 0, 'b3608': 0.5}",28,0.005504092896926766,0.026826865909363177,2.8214285714285716
42,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b0158': 0, 'b1392': 0, 'b1391': 0, 'b0910': 2, 'b0650': 0, 'b1488': 0, 'b1260': 0.5, 'b4093': 0.0625, 'b3608': 0.5, 'b2564': 4}",25,0.005493101390554018,0.026879726354888975,2.04
43,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b3124': 0, 'b1646': 0, 'b2675': 0, 'b1392': 0, 'b0934': 0, 'b1391': 0, 'b0910': 2, 'b3787': 0, 'b0722': 0, 'b0650': 0, 'b1488': 0}",26,0.005283668894822953,0.02699491654875824,2.6923076923076925
44,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b0078': 0, 'b3124': 0, 'b2502': 2, 'b3132': 32, 'b1329': 0, 'b2675': 0, 'b2262': 0, 'b1391': 0, 'b0910': 2, 'b1260': 0.5, 'b0650': 8}",26,0.0054187536447694515,0.0269334420616939,2.0
45,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b2502': 2, 'b1329': 0, 'b3456': 0, 'b0158': 0, 'b0934': 0, 'b1391': 0, 'b0910': 2, 'b3787': 0, 'b0650': 0, 'b1488': 0, 'b0590': 8, 'b1260': 0.5}",27,0.00541875364476938,0.02693344206169615,2.2962962962962963
46,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1329': 0, 'b3456': 0, 'b2675': 0, 'b3610': 0, 'b2262': 0, 'b1391': 0, 'b0934': 0, 'b2904': 0.125, 'b0650': 0, 'b1488': 0, 'b1260': 0.5, 'b2179': 0.5, 'b2507': 0.25}",28,0.005501054320058368,0.026827639594526446,2.607142857142857
