,Modification,Size,BPCY,WYIELD,ModificationType
31,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2784': 0.5, 'b2222': 0, 'b0173': 32, 'b0575': 0.25, 'b1855': 4, 'b2146': 16, 'b0306': 0, 'b4015': 0, 'b0048': 0, 'b3940': 0, 'b2036': 0, 'b0729': 0.5, 'b3236': 0.5}",26,0.00525303587404656,0.026950973510139548,2.0384615384615383
32,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0575': 0.25, 'b0173': 32, 'b1855': 4, 'b4015': 0, 'b3940': 0.125, 'b2036': 0, 'b1619': 0.125, 'b2222': 0.5, 'b0729': 0.5, 'b2146': 0, 'b2903': 0.5, 'b1008': 0, 'b3003': 0.03125}",26,0.005303941243958115,0.026798715664242266,1.8846153846153846
33,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2222': 0, 'b0173': 32, 'b0575': 0, 'b1392': 0, 'b1855': 4, 'b2036': 4, 'b0048': 0, 'b0306': 0, 'b2788': 32, 'b1619': 0.125, 'b2146': 0, 'b3236': 0.5, 'b1008': 0}",26,0.0052845272968808,0.026804883439721632,2.076923076923077
34,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2784': 0.5, 'b0575': 0, 'b0173': 32, 'b1392': 0, 'b2036': 4, 'b4015': 0, 'b3940': 0.125, 'b2222': 0.5, 'b2146': 0, 'b2903': 0.5, 'b3236': 0.5, 'b1008': 0, 'b3003': 0.03125}",26,0.005283877286311923,0.026806033188176075,2.0
35,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2222': 0, 'b0173': 32, 'b4070': 0, 'b0575': 0, 'b0306': 0, 'b4015': 0, 'b2903': 0.5, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b1619': 0.125, 'b2146': 0.03125, 'b2320': 0.25, 'b1008': 0}",27,0.00534149631218844,0.026630992169945345,2.5185185185185186
36,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b0575': 0, 'b0048': 0, 'b0306': 0, 'b4015': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b2146': 0, 'b1008': 32}",25,0.005341761827356243,0.02663055747661241,2.6
37,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b1392': 0, 'b0575': 0, 'b0048': 0, 'b0306': 0, 'b4015': 0, 'b2146': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b0072': 0.5, 'b1008': 0}",27,0.004694828219019278,0.3494194627882718,2.8518518518518516
38,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2784': 0.5, 'b0575': 0.25, 'b0173': 32, 'b1855': 4, 'b4015': 0, 'b3940': 0.125, 'b2036': 0, 'b2222': 0.5, 'b0729': 0.5, 'b2146': 0, 'b2903': 0.5, 'b3236': 0.5, 'b1008': 0, 'b3003': 0.03125}",27,0.005251962927161925,0.026952951020516352,1.8888888888888888
39,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0173': 32, 'b1855': 4, 'b0306': 0, 'b4015': 0, 'b3940': 0.125, 'b2036': 0, 'b1619': 0.125, 'b2222': 0.5, 'b2788': 0, 'b0729': 0.5, 'b2146': 0, 'b2903': 0.5, 'b1008': 0, 'b3003': 0.03125}",27,0.005303941243957865,0.026798715664241572,2.111111111111111
40,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b1392': 0, 'b0575': 0, 'b0048': 0, 'b0306': 0, 'b1095': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b2146': 0, 'b1008': 0}",26,0.005349161171398791,0.02662872591868825,2.8846153846153846
